index	label	sentence	pos	v_index	definition
1286	0	' We had to melt it down with hot water, as hot as your head could stand, before we could comb the hair out, ' recalls Jennie Aguilar, a beauty- school instructor in Canoga Park, Calif	VERB	4	To change  from a solid state to a liquid state, usually by a gradual heat.
1287	1	"His psyche was attacked first by New York Mets pitcher David Cone, who in print called his curveball "" high school, "" and then by A's vet Don Baylor, who called him a "" choker, "" the ultimate ball- player insult"	VERB	3	To apply violent force to someone or something.
1288	1	A military group led by two men described as supporters of former ruler Ne Win took power in embattled Burma, and angry citizens armed with homemade weapons poured into Rangoon's streets to reject the new regime only hours after it was announced	VERB	27	To cause  to flow in a stream, either out of a container or into it.
1289	0	"The Boeing spokesman said: "" A concern from a longstanding and honored customer like JAL is going to be examined immediately to see what actions we can and shall take"	VERB	19	to observe or inspect carefully or critically
1290	0	In the Airbus case, pilots and safety officials say the plane's speed and the speed of its engines before the crash are likely to be examined closely by French authorities	VERB	25	to observe or inspect carefully or critically
1291	0	Tamil rebels attacked a village in eastern Sri Lanka, killing at least 16 people in the assault on homes of the majority Sinhalese	VERB	2	To apply violent force to someone or something.
1292	1	"' There is a weak- minded view that competitors have a moral obligation to step back ' and allow an official sponsor to reap all the benefits from a special event, says Jerry Welsh, former vice president for marketing at E.F. Hutton Group Inc., who claims to have coined the phrase "" ambush marketing.'"	VERB	14	To move the foot in walking; to advance or recede by raising and moving one of the feet to another resting place, or by moving both feet in succession.
1293	1	But Mr. Sherlund said he thinks the company has taken steps to fix that problem	VERB	12	To attach; to affix; to hold in place or at a particular time.
1294	1	A cot in the studio, coupled with the play of entire compact disks, provides him with the opportunity to sleep; his longest snooze so far is 15 minutes	VERB	19	To rest in a state of reduced consciousness.
1295	1	Every time it rained, the family placed cups and bowls all over the house to catch the leaks	VERB	3	To have rain fall from the sky.
1296	1	Scattered arbitrage trading between stocks and stock- index futures kicked in early in the day, further depressing stock and futures prices, traders said	VERB	9	To strike or hit with the foot or other extremity of the leg.
1297	0	Non- U.S. companies that don't respond to the need for more substantive and timely information will miss the opportunity to attract U.S. investment	VERB	16	To fail to hit.
1298	1	By the time Mr. Torres got his ether, agents had planted electronic beepers inside the barrels	VERB	10	To place  in soil or other substrate in order that it may live and grow.
1299	1	But what sticks in the mind of most corporate finance officials at the end of a hair- raising final quarter isn't the complex financing structures	VERB	2	To cut a piece of wood to be the stick member of a cope-and-stick joint.
1300	1	All this has left Theodore Levitt, the Harvard professor who popularized the theory, stumbling on Madison Avenue	VERB	13	To trip or fall; to walk clumsily.
1301	0	The study notes that some machines weigh half a ton when fully loaded and can strike the ground with a force of almost 1, 000 pounds	VERB	15	To delete or cross out; to scratch or eliminate.
1302	0	"The agreement apparently struck in Nicaragua between the Sandinistas and the Contras considerably discredits the alarms set off a few days ago by the Reagan administration over the Nicaraguan "" invasion "" of Honduras"	VERB	3	To delete or cross out; to scratch or eliminate.
1303	0	But he missed the shot	VERB	2	To fail to hit.
1304	0	Another form of front- running likely to be examined in coming months is trading by Wall Street firms in October in anticipation of massive sell orders by money managers using the computerized hedging strategy known as portfolio insurance	VERB	8	to observe or inspect carefully or critically
1305	1	The rollback destroyed this steady progress	VERB	2	To damage beyond use or repair.
1306	1	Mississippi's penchant for sticking with a senator, once elected, magnifies the importance of this campaign	VERB	3	To cut a piece of wood to be the stick member of a cope-and-stick joint.
1307	0	Rates on short- term Treasury bills wound up little changed, but the rate on federal funds, or reserves that banks lend each other overnight, fell	VERB	20	To allow to be used by someone temporarily, on condition that it or its equivalent will be returned.
1308	0	The market pulled back during the afternoon amid profit- taking, traders said, and then began a fullscale retreat as buying interest evaporated	VERB	21	to transition from a liquid state into a gaseous state
1309	1	The upper classes do not take food or water from them nor sit, eat or drink with them	VERB	15	To consume  through the mouth.
1310	0	Mr. Filisko says his fluids don't rely on absorbed water, and perform better as temperatures rise	VERB	8	To include so that it no longer has separate existence; to overwhelm; to cause to disappear as if by swallowing up; to incorporate; to assimilate; to take in and use up.
1311	1	The main problem, though, is that 80% of all retirement housing now on the market targets the wealthy -- yet that group makes up just 20% of all elderly people, says Gordon M. Johnson, a Los Angeles retirement- housing specialist with Laventhol& Horwath, a Philadelphia- based accounting firm that studies real estate	VERB	15	To aim something, especially a weapon, at .
1312	1	Soon she is not only bringing her wheelchair- bound master snacks, she's knocking off people he dislikes -- and only too slowly	VERB	12	To strike for admittance; to rap upon, as a door.
1313	1	NTN Toyo Bearing Co., a Japanese firm with plants in the U.S., is being besieged by potential buyers and has lead times of seven to 13 months	VERB	14	To beset or surround with armed forces for the purpose of compelling to surrender, to lay siege to, beleaguer.
1314	1	CMS Energy in Jackson, Mich., kicked things off Tuesday, announcing that its Consumers Power subsidiary will get a$ 60 million boost to 1988 earnings, courtesy of the changed rules	VERB	5	To strike or hit with the foot or other extremity of the leg.
1315	0	There's the tree planted in his honor at Freedoms Foundation in Valley Forge, Pa	VERB	3	To place  in soil or other substrate in order that it may live and grow.
1316	1	' We're already being flooded by inquiries from many major companies as to how -LRB- the board -RRB- can do this.'	VERB	4	To overflow, as by water from excessive rainfall.
1317	1	' I' m going to roll up my sleeves and make this work.'	VERB	5	To cause to revolve by turning over and over; to move by turning on an axis; to impel forward by causing to turn over and over on a supporting surface.
1318	1	Gleeful opposition leaders have been quick to grasp the irony of the protests: Monimbo was the site of one of the first major uprisings against Anastasio Somoza, the hated dictator, a decade ago	VERB	7	To grip; to take hold, particularly with the hand.
1319	1	The questions are how many Hispanics will vote and how big a majority Gov. Dukakis can roll up	VERB	16	To cause to revolve by turning over and over; to move by turning on an axis; to impel forward by causing to turn over and over on a supporting surface.
1320	1	Iran retaliated by firing two missiles that struck Baghdad, killing or injuring an unspecified number of people	VERB	9	To put to death; to extinguish the life of.
1321	1	The United Kingdom's chancellor of the exchequer, Nigel Lawson, said the country has tightened its monetary policy to cool a consumer spending spree and bolster weak savings and investment levels	VERB	18	To lose heat, to get colder.
1322	0	When they're not in front of the camera, the Toons sing and dance at their version of Harlem's Cotton Club	VERB	12	To move with rhythmic steps or movements, especially in time to music.
1323	1	Securities firms and banks have long poured money into the coffers of state and local officials to improve their chances of getting municipal finance business	VERB	6	To cause  to flow in a stream, either out of a container or into it.
1324	0	They claim that colon cancer, which strikes more than 100, 000 Americans a year, occurs only in people who inherit a particular gene from their parents that predisposes them to the cancer	VERB	6	To delete or cross out; to scratch or eliminate.
1325	1	"The agreeable process of bringing money in and out with monthly returns as high as 8% became affectionately known as "" riding the bicycle.'"	VERB	4	To transport toward somebody/somewhere.
1326	0	Mellon's mortgage unit, which lent primarily in depressed Southwestern states, is responsible for a large amount of Mellon's nonperforming domestic assets	VERB	4	To allow to be used by someone temporarily, on condition that it or its equivalent will be returned.
1327	1	"The fierce- looking, hairy- chested Mr. Ventura, a ring dangling from one ear, is shown saying, "" Don't pump trouble"	VERB	18	To use a pump to move .
1328	1	Capitalizing on their heritage -- the town's name derives from the Scottish birthplace of poet Robert Burns -- citizens imported a fire- engine- red Scottish phone booth and planted it in the courthouse square	VERB	28	To place  in soil or other substrate in order that it may live and grow.
1329	0	In theory, the new technique should dissolve blood clots with less risk of bleeding occurring in other parts of the body, as can happen with current clot dissolvers	VERB	6	To terminate a union of multiple members actively, as by disbanding.
1330	1	Critics argue that Barclays's expansion simply will fill its loan book with bad debts nobody else wants, a contention bank officials dispute	VERB	7	To occupy fully, to take up all of.
1331	0	"Seated in the bar of the Member's Club -- horse- racing prints on the wall, piano tinkling softly, ladies from the Jewish Community Club gathering for luncheon -- Mr. Redmond is astonished to be told that Venezuelans now drink more "" national whiskey "" than 12-year- old scotch"	VERB	38	To consume  through the mouth.
1332	1	The class- action suit was brought by a New York investor who purchased several thousands of dollars of First RepublicBank debt last year only to watch his investment wither as Texas's largest banking company rolled up a$ 656.8 million net loss for 1987 before seeking a bailout from the Federal Deposit Insurance Corp	VERB	34	To cause to revolve by turning over and over; to move by turning on an axis; to impel forward by causing to turn over and over on a supporting surface.
1333	1	The failure of a rocket joint touched off the January 1986 explosion that killed the seven Challenger astronauts	VERB	6	Primarily physical senses.
1334	1	For only$ 4.95, it advises me to wrinkle up my nose, pucker my lips, grit my teeth -LRB- but not too tightly -RRB-, smile for a while, open my mouth wide, drop my jaw and roll my eyes around to relax	VERB	35	To cause to revolve by turning over and over; to move by turning on an axis; to impel forward by causing to turn over and over on a supporting surface.
1335	0	Thirty- seven U.S. crewmen were killed in that unexpected attack	VERB	5	To put to death; to extinguish the life of.
1336	0	A heavy snowstorm struck the South, snarling travel and closing schools as a record cold wave continued in the Midwest and East	VERB	3	To delete or cross out; to scratch or eliminate.
1337	1	Publications, which always have had the option of using private instead of second- class delivery, are now stepping up their own alternative delivery plans	VERB	17	To move the foot in walking; to advance or recede by raising and moving one of the feet to another resting place, or by moving both feet in succession.
1338	1	At state dinners, the president pours wine for his guests, but in adherence to Islam never touches a drop himself	VERB	16	Primarily physical senses.
1339	0	"And with no individual or group coming forward to fill the vacuum, "" no one knows how or when order and government will be restored.'"	VERB	9	To occupy fully, to take up all of.
1340	0	He is now economic adviser to Said bin Ahmed Al- Shanfari, the oil minister of Oman -- a role for which he was handpicked by Mr. Deuss, who flew him to Oman to introduce him to Mr. Al- Shanfari	VERB	28	To travel through the air, another gas, or a vacuum, without being in contact with a grounded surface.
1341	1	The hardest -- that is, most invulnerable- bases in the Western orbit are in Switzerland, Israel and Saudi Arabia; they have deep, extensive underground facilities and can ride out an attack and deliver a punishing counterblow	VERB	27	To transport oneself by sitting on and directing a horse, later also a bicycle etc.
1342	0	"Re your page- one article "" Out of Orbit: Why a Space Station That Costs$ 25 Billion May Never Leave Earth, "" Sept. 1: Funding the "" Black Hole "" referenced in the article on the National Aeronautics and Space Administration's Shuttle and Space Station is similar to funding other "" Black Holes "" that government contractors are trying to fill with overruns, often justified with specious explanations of the causes of missed targets"	VERB	72	To fail to hit.
1343	0	"Mr. Hawking compares all this to roulette: "" At high energies -LRB- when the wheel is spun quickly -RRB- the ball behaves in essentially only one way -- it rolls round and round"	VERB	29	To cause to revolve by turning over and over; to move by turning on an axis; to impel forward by causing to turn over and over on a supporting surface.
1344	0	But a mechanic can't see or touch a short circuit in a microprocessor, says J.S. Kiple, manager of technical training for Chrysler's service and parts operations	VERB	6	Primarily physical senses.
1345	0	Foreign and domestic buyers poured into the market at the outset of trading on continued strength in the dollar and the widely held belief that interest rates are headed lower, said Frederick Leiner, a futures analyst with Prudential- Bache Securities Inc., Chicago	VERB	4	To cause  to flow in a stream, either out of a container or into it.
1346	1	To keep from wresting top executives from the driver's seat, Runzheimer says, more companies are trying to fill fleets with less expensive models	VERB	17	To occupy fully, to take up all of.
1347	1	Last week, the company said it was ready to enter bankruptcy court to avoid complying with the federal order to pump holding company assets into its troubled banks	VERB	20	To use a pump to move .
1348	1	Several analysts wondered if the rise was ordered to cool down an overheating economy or rather to present a clear signal to the market that British Chancellor of the Exchequer Nigel Lawson is in command of interest rate policy	VERB	9	To lose heat, to get colder.
1349	0	On the Cadillac Eldorado convertibles, water or melting snow dripping onto the window switch assembly when the driver's door is open could cause an electrical short	VERB	7	To change  from a solid state to a liquid state, usually by a gradual heat.
1350	0	Civilians die, and the population turns against the mujahedeen	VERB	1	To stop living; to become dead; to undergo death.
1351	0	"He then delivered a treatise on hypoxia and decompression sickness, noting that at 16, 000 to 20, 000 feet, people "" feel extreme fatigue, a great desire to sleep, severe headache, difficulty in breathing and chest pain, exactly as stated by the Ayat.'"	VERB	28	To rest in a state of reduced consciousness.
1352	0	"The heart's pumping power three weeks after treatment, as measured by the fraction of blood ejected with each heartbeat, was "" exactly the same "" -- 58% for both groups, Dr. White said"	VERB	2	To use a pump to move .
1353	0	Gov. Roemer's first effort to kill 125 panels outright died in the legislature earlier this year	VERB	5	To put to death; to extinguish the life of.
1354	1	Mr. Norris added that silver's sharp fall can be attributed to a series of technical levels that it hit, touching off heavy selling by commodity funds	VERB	19	Primarily physical senses.
1355	1	' We're not attacking the core assets; we're looking at what we consider to be our less- profitable assets, ' the spokesman said	VERB	3	To apply violent force to someone or something.
1356	0	"And one of the congregation's most remarkable and fervent prayers came from worshipers toward the back of the church who began dancing and chanting: "" Come, Tambo, come.'"	VERB	21	To move with rhythmic steps or movements, especially in time to music.
1357	1	But several analysts predict the Fed will push short- term rates slightly higher later this year in hopes of cooling the economy and restraining inflation pressures	VERB	19	To lose heat, to get colder.
1358	0	"In "" As Session Ends, Democrats Can Brag a Little, but They Dropped a Big One "" -LRB- back page, Dec. 18 -RRB-, you missed the biggest accomplishment of the congressional Democrats"	VERB	24	To fail to hit.
1359	0	Spirits may be the only solace in a land where the average person earns$ 350 a year and can never expect to have enough to eat	VERB	25	To ingest; to be ingested.
1360	0	Some police forces, for example, have stepped up use of a 20-year- old system called Vascar -LRB- Vehicle and Speed Computed and Recorded -RRB-	VERB	6	To move the foot in walking; to advance or recede by raising and moving one of the feet to another resting place, or by moving both feet in succession.
1361	0	The company said oil and gas flowed from two zones	VERB	6	To move as a fluid from one position to another.
1362	0	In reading these profiles one is struck by how often associates and political supporters of the Governor express ambivalent or even negative attitudes toward him personally	VERB	6	To delete or cross out; to scratch or eliminate.
1363	0	The proposal, a pet project of the Office of Management and Budget, wouldn't have any direct effect on the amount of money the government lends or on the budget deficit	VERB	24	To allow to be used by someone temporarily, on condition that it or its equivalent will be returned.
1364	1	Because of such saturation, German officials argue, cutting already low interest rates or pumping up a budget deficit that is already a higher percentage of their economy than the U.S. deficit, would lead to rampant inflation	VERB	13	To use a pump to move .
1365	1	The nation's two major opposition leaders, Kim Dae Jung and Kim Young Sam, stepped up their challenge to Mr. Roh Friday by announcing their intention to form a united party	VERB	13	To move the foot in walking; to advance or recede by raising and moving one of the feet to another resting place, or by moving both feet in succession.
1366	1	Yet when Mr. Blackwell asked Ms. Pfeiffer to relinquish her title to Cary Brokaw, the man she'd hired to run marketing and distribution, she preferred to see the company dissolve	VERB	29	To terminate a union of multiple members actively, as by disbanding.
1367	1	One is in Lebanon's Bekaa Valley, that melting pot of radical Palestinians, Iranians, Libyan and Syrian intelligence officers and Shiite terrorists	VERB	7	To change  from a solid state to a liquid state, usually by a gradual heat.
1368	0	But war- torn Nicaragua today is freer than under Mr. Ortega's predecessors, the Somozas, who managed in their 43-year reign to escape both a U.S .- sponsored invasion and your denunciations	VERB	21	To get free; to free oneself.
1369	0	On Friday, an analyst at another major commodity firm said he expects no more than 60 million acres to be planted to soybeans	VERB	20	To place  in soil or other substrate in order that it may live and grow.
1370	1	While American car- buyers still reflexively believe automobiles built in Japan are so good they roll on water, Honda in marketing the cars it is sending back home will boast that its Ohio- built Accords are American	VERB	15	To cause to revolve by turning over and over; to move by turning on an axis; to impel forward by causing to turn over and over on a supporting surface.
1371	1	Some Democrats already oppose the bill as too watered- down; that sentiment could grow if Rostenkowski and Bentsen agree in talks next week to remove the plant- closing notification provision targeted by Reagan	VERB	30	To aim something, especially a weapon, at .
1372	0	Before midnight, it had targeted the National Aeronautics and Space Administration Ames Research Center in California's Silicon Valley, as well as the University of Pittsburgh and the Los Alamos National Laboratory in New Mexico	VERB	4	To aim something, especially a weapon, at .
1373	0	As a Journal editorial writer in the 1970s, he was among the first to grasp the essentials of supply side economics	VERB	14	To grip; to take hold, particularly with the hand.
1374	0	And it didn't help that law- enforcement officials have reported problems with 19- and 20-year- olds coming to Wyoming from neighboring states to drink	VERB	23	To consume  through the mouth.
1375	0	Fidel Ramos, armed forces chief of staff, blamed the Communists for the deaths of 50% of the candidates killed in pre- election violence, though personal rivalries and the settling of old scores appeared in many instances to be stronger motives	VERB	18	To put to death; to extinguish the life of.
1376	0	"Yet a stroll through any department store makes it plain that "" yuppie puppies "" have visions of dollar- signs dancing in their heads"	VERB	20	To move with rhythmic steps or movements, especially in time to music.
1377	0	The celebration is a rambunctious countrystyle baptism on a central highlands cattle ranch, with serenading mariachis, swaggering cowboys, and white- jacketed waiters pouring tequila like water	VERB	22	To cause  to flow in a stream, either out of a container or into it.
1378	1	International Business Machines Corp., Siemens AG, and Bell Atlantic Corp. have stepped up their cooperative drive for a slice of the emerging European market for computerized telephone services	VERB	11	To move the foot in walking; to advance or recede by raising and moving one of the feet to another resting place, or by moving both feet in succession.
1379	0	The exception was Mr. Takeshita's predecessor, Yasuhiro Nakasone, who stepped down in October after five years	VERB	9	To move the foot in walking; to advance or recede by raising and moving one of the feet to another resting place, or by moving both feet in succession.
1380	0	And on March 3, Seven Days, a weekly, will begin distributing 50, 000 free copies to specially targeted Manhattan residents with a median income of$ 63, 000	VERB	17	To aim something, especially a weapon, at .
1381	0	Olds isn't the only advertiser targeting Southern California with such campaigns	VERB	5	To aim something, especially a weapon, at .
1382	0	When the baby drops a rattle, Mr. Prentnieks scoops it up and puts it in the baby's fist -- still listening to Mr. Jackson's speech with his camera rolling	VERB	3	Of a liquid: to fall in drops or droplets.
1383	1	It also promises to touch off a contest to succeed Mr. Sarni among the three group vice presidents	VERB	4	Primarily physical senses.
1384	0	From next Monday to Oct. 15, it will let passengers qualify for triple mileage if they fly a round trip between Newark, N.J., and Kansas City, Mo., or between Newark and Minneapolis St	VERB	16	To travel through the air, another gas, or a vacuum, without being in contact with a grounded surface.
1385	1	He also refused both domestic and U.S. calls to step aside for a compromise plebiscite candidate, who might have benefited from Chile's economic boom while escaping the stigma of the Pinochet regime's appalling humanrights record	VERB	9	To move the foot in walking; to advance or recede by raising and moving one of the feet to another resting place, or by moving both feet in succession.
1386	0	' If the S& P would' ve closed, sell orders would' ve flooded New York ' and sent the stock market sharply lower, said one harried trader overlooking the raucous S& P trading pit	VERB	12	To overflow, as by water from excessive rainfall.
1387	0	"Every Oct. 21st since, officers of the Royal Navy gather in formal dress wherever they may be, and drink a toast to "" The Immortal Memory.'"	VERB	18	To consume  through the mouth.
1388	0	Another writer goes to Bulgaria, eats bad food, stays at a bad hotel whose name he translates as Rathole Fleabag, and generally has a terrible time	VERB	5	To ingest; to be ingested.
1389	1	On a wall is a poster of a woman pumping iron	VERB	9	To use a pump to move .
1390	0	' This is stepping further than we have before, but it's the same concept as a bridge loan, helping out a client, ' said Stephen Waters, co- head of mergers with Mr. Hill	VERB	3	To move the foot in walking; to advance or recede by raising and moving one of the feet to another resting place, or by moving both feet in succession.
1391	1	Mr. Liedtke, Pennzoil's founder, stepped down as chief executive at the meeting	VERB	4	To move the foot in walking; to advance or recede by raising and moving one of the feet to another resting place, or by moving both feet in succession.
1392	0	We groaned on cue as he rolled over, stood the airplane on its tail and hurtled straight up to a stall at 6, 000 feet, white smoke trailing from smoke generators at his wingtips	VERB	6	To cause to revolve by turning over and over; to move by turning on an axis; to impel forward by causing to turn over and over on a supporting surface.
1393	1	No one minds pumping Bambi full of lead; the issue is whether to bring along the dogs as well as the Winchester	VERB	3	To use a pump to move .
1394	0	But bankers that lend to farmers suddenly are worrying anew about their borrower's financial health	VERB	3	To allow to be used by someone temporarily, on condition that it or its equivalent will be returned.
1395	1	By the 17th century, fashion had replaced utility, and cavalier Frenchmen donned ornate linen and lace cravats, knotted in the center with long flowing ends that accented their moustaches	VERB	23	To move as a fluid from one position to another.
1396	1	' When it doesn't rain on my land, it will rain on my brother's, ' says Antonio Avina	VERB	10	To have rain fall from the sky.
1397	1	During 1987, America West added 2, 900 employees, boosted its fleet of aircraft to 69 from 46 and added 11 cities to the 34 it flew to in 1986	VERB	25	To travel through the air, another gas, or a vacuum, without being in contact with a grounded surface.
1398	0	Engineers in uniforms and hardhats are everywhere, many maintaining the technological heart of the levitating train: its roadbed of specially cooled superconducting magnets	VERB	20	To lose heat, to get colder.
1399	0	The FDIC package would sharply boost the merged institution's capital and give it a huge cushion to absorb future loan losses	VERB	17	To include so that it no longer has separate existence; to overwhelm; to cause to disappear as if by swallowing up; to incorporate; to assimilate; to take in and use up.
1400	0	He also refused both domestic and U.S. calls to step aside for a compromise plebiscite candidate, who might have benefited from Chile's economic boom while escaping the stigma of the Pinochet regime's appalling humanrights record	VERB	25	To get free; to free oneself.
1401	1	The addition of the Iraqi Kurds, at least 20% of whom are Pesh Merga fighting for an independent Kurdistan, could pump new vigor into Turkey's indigenous Kurdish extremists	VERB	20	To use a pump to move .
1402	1	Texaco made the scene with a pair of investment bankers who would later send shock waves of another sort through Wall Street: Bruce Wasserstein and Joseph Perella, who recently shook First Boston Corp. by quitting that firm and striking out on their own	VERB	38	To delete or cross out; to scratch or eliminate.
1403	0	Dave Hoover rolls his 400-pound minijet above the air- show crowd, swooping to within a dozen feet of the runway and popping his landing gear in and out	VERB	2	To cause to revolve by turning over and over; to move by turning on an axis; to impel forward by causing to turn over and over on a supporting surface.
1404	0	It rained hard Saturday night along the Gulf Coast, and on Sunday morning the infield at McKechnie Field here was so wet that grounds crewmen were using plastic bottles to scoop up the standing water	VERB	1	To have rain fall from the sky.
1405	1	And expense- account fliers, who learned long ago to construct elaborate flight schemes to earn extra mileage, now are battling to pick up dinner tabs to grab mileage linked to charge- card purchases	VERB	26	To grip suddenly; to seize; to clutch.
1406	1	His public- relations people have flooded reporters with copies of his speeches	VERB	5	To overflow, as by water from excessive rainfall.
1407	0	Wild animals are simply a nuisance, eating up crops and occasionally small children, and competing with cattle for grazing space	VERB	6	To ingest; to be ingested.
1408	1	"' P.O.V. ' kicks off tonight with "" American Tongues "" by Louis Alvarez and Andrew Kolker, and "" Acting Our Age "" by Michal Aviad"	VERB	3	To strike or hit with the foot or other extremity of the leg.
1409	0	Third, the finding of the same basic pattern again and again, by a variety of researchers controlling for a host of other variables, lends credence to the view that the disparities reflect a real and robust phenomenon	VERB	23	To allow to be used by someone temporarily, on condition that it or its equivalent will be returned.
1410	1	I can see the memos flying from one faceless bureaucrat to another	VERB	5	To travel through the air, another gas, or a vacuum, without being in contact with a grounded surface.
1411	1	However, a lawsuit could drag on for years	VERB	4	To pull along a surface or through a medium, sometimes with difficulty.
1412	0	"Joseph M. Kornick, a principal, says the Minute Maid handle is more comfortably rounded "" to fit adults and children "" and has been placed lower "" to lower the center of gravity "" for easier pouring"	VERB	36	To cause  to flow in a stream, either out of a container or into it.
1413	1	"He code- names companies targeted for possible acquisition with B- words, like batman, bellini -LRB- "" a wonderful combination of champagne and peach juice "" -RRB- and baccarat -LRB- the gambling game -RRB- simply because "" it struck me as an interesting strategem.'"	VERB	4	To aim something, especially a weapon, at .
1414	0	"I wouldn't want my kid to ride in one, "" he says"	VERB	6	To transport oneself by sitting on and directing a horse, later also a bicycle etc.
1415	0	"It said the U.S. is prepared to rule out other routes that would fly over land in the U.S. or Canada "" except in the case of aircraft emergency.'"	VERB	13	To travel through the air, another gas, or a vacuum, without being in contact with a grounded surface.
1416	1	After years of being out of work and on welfare, many of the unemployed now lack the ability or initiative to fill openings	VERB	21	To occupy fully, to take up all of.
1417	0	Shortly, the USS Stark failed to defend itself from an Iraqi attack and 37 Americans were killed	VERB	16	To put to death; to extinguish the life of.
1418	1	The latest rumor yesterday was that International Business Machines Corp., which earlier had been reported to be planning to license certain Next software programs, is cooling to the idea of using the programs extensively	VERB	25	To lose heat, to get colder.
1419	0	First RepublicBank, besieged with rumors about a possible failure or takeover, said it wouldn't have any comment on the FDIC's activity	VERB	2	To beset or surround with armed forces for the purpose of compelling to surrender, to lay siege to, beleaguer.
1420	1	Mr. Bumps steps down and, with a colleague, resumes building the wall the old- fashioned way -- no mortar, no cement, nothing to hold the stones together except the stones themselves	VERB	2	To move the foot in walking; to advance or recede by raising and moving one of the feet to another resting place, or by moving both feet in succession.
1421	1	But the euphoria is evaporating as reality sinks in	VERB	4	to transition from a liquid state into a gaseous state
1422	0	"For the standard "" pap "" smear, a technician examines the cells on the swab for visual evidence of abnormalities that indicate pre- cancerous changes in the cervix"	VERB	9	to observe or inspect carefully or critically
1423	1	But if a recession strikes next year, as many economists predict, other highly leveraged companies could unravel	VERB	4	To delete or cross out; to scratch or eliminate.
1424	0	The military said three soldiers also were killed when about 300 rebels attempted to overrun a 30-man government outpost	VERB	7	To put to death; to extinguish the life of.
1425	0	"Sean Penn pulls off a reasonably convincing German accent as Guenther, the surprise witness in "" Judgment in Berlin, "" the story of the East Germans who escaped to the West by hijacking a plane"	VERB	27	To get free; to free oneself.
1426	0	But the burglar didn't touch her coat, car stereo or Walkman radio	VERB	4	Primarily physical senses.
1427	1	' The big question is whether the pest problems are happening by themselves or whether opportunistic insects are attacking weakened trees, ' said David Marvin, a maple syrup producer in Johnson, Vt	VERB	18	To apply violent force to someone or something.
1428	0	"If crazed publications are up your alley, you won't want to miss Confused Pet Monthly, Australasian Survivor, or Rotten Island -- "" a children's book about a land where everything is as bad as it possibly could be.'"	VERB	11	To fail to hit.
1429	0	The situation shows how the 1985 farm legislation, which flooded the farm economy with cash the past three years, also expanded the government's exposure to losses	VERB	9	To overflow, as by water from excessive rainfall.
1430	0	Consolidated Rail Corp. said it agreed to pay$ 58 million to settle all claims outstanding on behalf of 16 people killed in a 1987 train collision	VERB	20	To put to death; to extinguish the life of.
1431	0	"As the recent Ikle- Wohlstetter report, "" Discriminate Deterrence "" -LRB- the source of the nearby maps -RRB-, to President Reagan makes clear, it's far more likely that the Soviets would attack first on the more vulnerable fringes of the alliance, perhaps in the Persian Gulf or Norway"	VERB	31	To apply violent force to someone or something.
1432	1	On June 15, the Senate passed by a vote of 96 to 0 a resolution -- sponsored by two Democrats, Sasser of Tennessee and Bradley of New Jersey -- urging the President to place the issue of the impact on Western security of credit flows to Warsaw- pact countries on the formal agenda at Toronto	VERB	44	To move as a fluid from one position to another.
1433	1	Their ambassador, Oleg Sokolov, speaks fluent English, goes to prayer breakfasts with President Corazon Aquino, and gives smooth interviews to the Philippine press in which he urges the country to kick out the Americans and get friendlier with Moscow	VERB	30	To strike or hit with the foot or other extremity of the leg.
1434	1	The downtown shop alone is grossing more than$ 1 million a year now, but the Shihs take salaries of only about$ 2, 000 a month each from their business, plowing profits back into their drive to become the McDonald's of the flower game	VERB	29	Alternative spelling of plough
1435	0	Operation Hunger recently studied 28 rural black communities and found evidence of malnutrition in more than half of the children examined	VERB	20	to observe or inspect carefully or critically
1436	1	Thomas McGreevy, president of the New York fathers' rights group, adds that men don't consider being struck as spouse abuse	VERB	16	To delete or cross out; to scratch or eliminate.
1437	0	Iran retaliated by firing two missiles that struck Baghdad, killing or injuring an unspecified number of people	VERB	7	To delete or cross out; to scratch or eliminate.
1438	0	The fare restructuring, aimed at tying prices to mileage flown, apparently will wipe away many of the bargain- basement fares currently available to leisure travelers, and make it likely that those travelers will pay$ 10 to$ 30 more on most fares	VERB	9	To travel through the air, another gas, or a vacuum, without being in contact with a grounded surface.
1439	0	People familiar with the investigation said the SEC is examining both of these motives in its current investigation	VERB	9	to observe or inspect carefully or critically
1440	1	To avoid being stuck with an outdated backlog, many are waiting until they run out before reordering	VERB	3	To cut a piece of wood to be the stick member of a cope-and-stick joint.
1441	0	Companies still spend billions of dollars printing and storing forms --- and destroying them when, say, an address changes	VERB	12	To damage beyond use or repair.
1442	0	In 1936 a German chemist, Gerhard Schrader, stumbled on a phosphorus compound extremely poisonous to insects	VERB	7	To trip or fall; to walk clumsily.
1443	0	Other analysts say the company's reputation with international investors has been damaged by the sentiment that Mr. Gardini's restructuring plan rode roughshod over minority shareholders' interests	VERB	20	To transport oneself by sitting on and directing a horse, later also a bicycle etc.
1444	1	It poured into the vacuum created by the collapse of a Keynesian mainstream that had no explanation for simultaneous stagnation and inflation	VERB	1	To cause  to flow in a stream, either out of a container or into it.
1445	0	He disputes the longheld theory that the Great Pyramids were made of limestone blocks cut, dragged long distances, and hoisted into place, arguing that they were made by pouring long- lasting cement	VERB	15	To pull along a surface or through a medium, sometimes with difficulty.
1446	0	Mostly, the controversy leaves a black hole in the Hispanic political firmament that won't be filled for some time	VERB	15	To occupy fully, to take up all of.
